product_id,product_origin_id,reviewEval,reviewEvalValues,reviewTopic
2460355845,세븐피엠 멀티 남자 립밤 (2in1),발색력,"연해요,1-딱 좋아요,66-진해요,18",향기-색상-지속력-용량-품질-커버력-휴대성-메이크업
2460355845,세븐피엠 멀티 남자 립밤 (2in1),커버력,"약해요,4-잘 커버돼요,65-뛰어나요,16",향기-색상-지속력-용량-품질-커버력-휴대성-메이크업
2460355845,세븐피엠 멀티 남자 립밤 (2in1),지속력,"짧아요,18-적당해요,54-오래 유지돼요,13",향기-색상-지속력-용량-품질-커버력-휴대성-메이크업
1001102326,세븐피엠 세라믹 남자비비크림,발색력,"연해요,10-딱 좋아요,10-진해요,8",사용감-보습력-만족도-커버력-효과-디자인
1001102326,세븐피엠 세라믹 남자비비크림,커버력,"약해요,14-잘 커버돼요,6-뛰어나요,8",사용감-보습력-만족도-커버력-효과-디자인
1001102326,세븐피엠 세라믹 남자비비크림,지속력,"짧아요,4-적당해요,14-오래 유지돼요,10",사용감-보습력-만족도-커버력-효과-디자인
1001534954,세븐피엠 비긴맨 남자화장품 세트,수분감,"건조해요,0-보통이에요,9-촉촉해요,9",향기-만족도-용량
1001534954,세븐피엠 비긴맨 남자화장품 세트,트러블,"조금 있었어요,0-잘 모르겠어요,6-전혀 없었어요,12",향기-만족도-용량
1001534954,세븐피엠 비긴맨 남자화장품 세트,제형,"되직해요,0-적당해요,14-묽어요,4",향기-만족도-용량
2219698570,세븐피엠 이지아미 위장크림 [1+클렌징밤],발색력,"연해요,0-딱 좋아요,11-진해요,5",향기-색상-사용감-메이크업-제품구성
2219698570,세븐피엠 이지아미 위장크림 [1+클렌징밤],커버력,"약해요,0-잘 커버돼요,8-뛰어나요,8",향기-색상-사용감-메이크업-제품구성
2219698570,세븐피엠 이지아미 위장크림 [1+클렌징밤],지속력,"짧아요,0-적당해요,6-오래 유지돼요,10",향기-색상-사용감-메이크업-제품구성
1003450010,세븐피엠 블랙 포마드,제형,"되직해요,2-적당해요,27-묽어요,2",
1003450010,세븐피엠 블랙 포마드,지속력,"짧아요,0-적당해요,21-오래 유지돼요,10",
1001113316,세븐피엠 포멀 포마드,제형,"되직해요,3-적당해요,14-묽어요,0",
1001113316,세븐피엠 포멀 포마드,지속력,"짧아요,1-적당해요,16-오래 유지돼요,0",
1001107114,세븐피엠 제로 헤어 왁스,제형,"되직해요,0-적당해요,14-묽어요,2",
1001107114,세븐피엠 제로 헤어 왁스,지속력,"짧아요,0-적당해요,10-오래 유지돼요,6",
2600060419,센카 스피디 퍼펙트 휩 150ml,세정력,"잘 안씻겨요,3-적당히 씻겨요,24-잘 씻겨요,47",가격-리필-만족도
2600060419,센카 스피디 퍼펙트 휩 150ml,트러블,"조금 있었어요,1-잘 모르겠어요,16-전혀 없었어요,57",가격-리필-만족도
2600060419,센카 스피디 퍼펙트 휩 150ml,거품,"부족해요,1-적당해요,22-풍부해요,51",가격-리필-만족도
1000890680,[셀라피] 에이리페어 오리지날 크림 50ml / 100ml,수분감,"건조해요,0-보통이에요,43-촉촉해요,183",트러블 개선-사용감-만족도-가격
1000890680,[셀라피] 에이리페어 오리지날 크림 50ml / 100ml,트러블,"조금 있었어요,8-잘 모르겠어요,49-전혀 없었어요,169",트러블 개선-사용감-만족도-가격
1000890680,[셀라피] 에이리페어 오리지날 크림 50ml / 100ml,제형,"되직해요,45-적당해요,162-묽어요,19",트러블 개선-사용감-만족도-가격
1000888010,★마스크팩증정★[셀라피] 닥터지움 올클리어 앰플 40ml,수분감,"건조해요,1-보통이에요,20-촉촉해요,56",향기-용량-트러블 개선-사용감-만족도-가격
1000888010,★마스크팩증정★[셀라피] 닥터지움 올클리어 앰플 40ml,트러블,"조금 있었어요,6-잘 모르겠어요,15-전혀 없었어요,56",향기-용량-트러블 개선-사용감-만족도-가격
1000888010,★마스크팩증정★[셀라피] 닥터지움 올클리어 앰플 40ml,제형,"되직해요,0-적당해요,65-묽어요,12",향기-용량-트러블 개선-사용감-만족도-가격
1001582412,[셀라피] 닥터클리어 리프레쉬 클렌징워터 250ml,세정력,"잘 안씻겨요,0-적당히 씻겨요,3-잘 씻겨요,13",용량-향기-사용감-만족도-성분
1001582412,[셀라피] 닥터클리어 리프레쉬 클렌징워터 250ml,트러블,"조금 있었어요,0-잘 모르겠어요,3-전혀 없었어요,13",용량-향기-사용감-만족도-성분
1001582412,[셀라피] 닥터클리어 리프레쉬 클렌징워터 250ml,수분감,"건조해요,0-보통이에요,6-촉촉해요,10",용량-향기-사용감-만족도-성분
3839589245,"[믿쓰템]셀러버 쉬폰향수(마릴린,마틸다,테일러)",향/냄새,"별로예요,13-향이 괜찮아요,133-마음에 들어요,139",
3839589245,"[믿쓰템]셀러버 쉬폰향수(마릴린,마틸다,테일러)",지속력,"짧아요,39-적당해요,186-오래 유지돼요,60",
3700370423,[셀퓨전씨] ★30%★파이널 레스큐 시럽앰플,수분감,"건조해요,1-보통이에요,30-촉촉해요,95",사용감-용기-향기-트러블 개선-효과-색상-용량-보습력-기능-분사력
3700370423,[셀퓨전씨] ★30%★파이널 레스큐 시럽앰플,트러블,"조금 있었어요,7-잘 모르겠어요,20-전혀 없었어요,99",사용감-용기-향기-트러블 개선-효과-색상-용량-보습력-기능-분사력
3700370423,[셀퓨전씨] ★30%★파이널 레스큐 시럽앰플,제형,"되직해요,1-적당해요,57-묽어요,68",사용감-용기-향기-트러블 개선-효과-색상-용량-보습력-기능-분사력
3841077797,[셀퓨전씨] ★1+1(정품증정)★ 레이저 썬 스크린 100 SPF50+ PA+++ 50ml,백탁현상,"백탁이 심해요,1-적당해요,7-백탁이 없어요,2",향기-가격-사용감-효과
3841077797,[셀퓨전씨] ★1+1(정품증정)★ 레이저 썬 스크린 100 SPF50+ PA+++ 50ml,제형,"되직해요,0-적당해요,10-묽어요,0",향기-가격-사용감-효과
3841077797,[셀퓨전씨] ★1+1(정품증정)★ 레이저 썬 스크린 100 SPF50+ PA+++ 50ml,자극도,"따끔거려요,0-보통이에요,2-순해요,8",향기-가격-사용감-효과
3841769316,[셀퓨전씨] ★35%★카밍 다운 크림 50ml,수분감,"건조해요,0-보통이에요,7-촉촉해요,10",만족도-사용감
3841769316,[셀퓨전씨] ★35%★카밍 다운 크림 50ml,트러블,"조금 있었어요,0-잘 모르겠어요,4-전혀 없었어요,13",만족도-사용감
3841769316,[셀퓨전씨] ★35%★카밍 다운 크림 50ml,제형,"되직해요,1-적당해요,14-묽어요,2",만족도-사용감
1002802153,슈돌츠 퍼펙트 세팅 헤어스프레이 200ml,분사력,"별로예요,13-적당해요,313-아주 좋아요,369",
1002802153,슈돌츠 퍼펙트 세팅 헤어스프레이 200ml,지속력,"짧아요,15-적당해요,339-오래 유지돼요,341",
2000513225,슈돌츠 매트 프리즈 헤어 왁스 80g,제형,"되직해요,22-적당해요,376-묽어요,28",
2000513225,슈돌츠 매트 프리즈 헤어 왁스 80g,지속력,"짧아요,17-적당해요,304-오래 유지돼요,105",
2000512143,슈돌츠 오리지널 골드 포마드왁스 100g,제형,"되직해요,48-적당해요,304-묽어요,34",
2000512143,슈돌츠 오리지널 골드 포마드왁스 100g,지속력,"짧아요,12-적당해요,261-오래 유지돼요,113",
3931874873,슈돌츠 시카 대용량 클렌징폼 500ml,세정력,"잘 안씻겨요,4-적당히 씻겨요,108-잘 씻겨요,168",용량-향기-트러블 개선-만족도-가격
3931874873,슈돌츠 시카 대용량 클렌징폼 500ml,트러블,"조금 있었어요,12-잘 모르겠어요,104-전혀 없었어요,164",용량-향기-트러블 개선-만족도-가격
3931874873,슈돌츠 시카 대용량 클렌징폼 500ml,거품,"부족해요,5-적당해요,139-풍부해요,136",용량-향기-트러블 개선-만족도-가격
3932560011,슈돌츠 시카 스칼프 탈모 완화 샴푸 500ml,머릿결개선,"잘 모르겠어요,5-만족해요,31-아주 좋아요,22",
3932560011,슈돌츠 시카 스칼프 탈모 완화 샴푸 500ml,사용효과,"별로예요,1-괜찮아요,34-뛰어나요,23",
3932560011,슈돌츠 시카 스칼프 탈모 완화 샴푸 500ml,향/냄새,"별로예요,2-향이 괜찮아요,26-마음에 들어요,30",
3618495428,슈돌츠 남자 셀프 다운펌 100ml,두피자극도,"따끔거려요,6-보통이에요,50-순해요,15",
2147175210,SWAGGER 남자왁스  x2 스웨거 헤어 스터너 왁스 매트 앤 하드,제형,"되직해요,1-적당해요,19-묽어요,2",
2147175210,SWAGGER 남자왁스  x2 스웨거 헤어 스터너 왁스 매트 앤 하드,지속력,"짧아요,1-적당해요,14-오래 유지돼요,7",
2063183190,[40%할인]스웨거 헤어 세터 스프레이,분사력,"별로예요,0-적당해요,5-아주 좋아요,20",
2063183190,[40%할인]스웨거 헤어 세터 스프레이,지속력,"짧아요,1-적당해요,7-오래 유지돼요,17",
2087627569,[1+1]  swagger 스웨거 아이브로우 메이커,발색력,"연해요,1-딱 좋아요,9-진해요,0",색상-만족도-사용감-메이크업
2087627569,[1+1]  swagger 스웨거 아이브로우 메이커,커버력,"약해요,1-잘 커버돼요,9-뛰어나요,0",색상-만족도-사용감-메이크업
2087627569,[1+1]  swagger 스웨거 아이브로우 메이커,지속력,"짧아요,1-적당해요,9-오래 유지돼요,0",색상-만족도-사용감-메이크업
2048459846,[40%할인]SWAGGER 스웨거 바디워시 남성 향수 샤워젤 샷콜러,거품,"부족해요,0-적당해요,5-풍부해요,5",향기-만족도-용량
2048459846,[40%할인]SWAGGER 스웨거 바디워시 남성 향수 샤워젤 샷콜러,세정력,"잘 안씻겨요,0-적당히 씻겨요,7-잘 씻겨요,3",향기-만족도-용량
2048459846,[40%할인]SWAGGER 스웨거 바디워시 남성 향수 샤워젤 샷콜러,수분감,"건조해요,0-보통이에요,6-촉촉해요,4",향기-만족도-용량
3645253666,[스위스킨] 1+1 쉐이킹 모델링 마스크팩 3개입,피부개선,"별로예요,3-보통이에요,37-개선됐어요,60",색상-만족도-가격-사용감-품질-광택-효과-제품구성
3645253666,[스위스킨] 1+1 쉐이킹 모델링 마스크팩 3개입,수분감,"건조해요,1-보통이에요,21-촉촉해요,78",색상-만족도-가격-사용감-품질-광택-효과-제품구성
1002835962,★50%★ 스위스킨 엔자임 파우더 워시 80g,세정력,"잘 안씻겨요,2-적당히 씻겨요,6-잘 씻겨요,18",색상-만족도-파우더-사용감-보습력
1002835962,★50%★ 스위스킨 엔자임 파우더 워시 80g,자극도,"따끔거려요,1-보통이에요,9-순해요,16",색상-만족도-파우더-사용감-보습력
1002835962,★50%★ 스위스킨 엔자임 파우더 워시 80g,수분감,"건조해요,0-보통이에요,13-촉촉해요,13",색상-만족도-파우더-사용감-보습력
3916946006,[스위스킨] 1+1(총12개입) 쉐이킹 모델링 마스크팩 6개입,피부개선,"별로예요,0-보통이에요,20-개선됐어요,34",만족도-사용감-효과
3916946006,[스위스킨] 1+1(총12개입) 쉐이킹 모델링 마스크팩 6개입,수분감,"건조해요,1-보통이에요,9-촉촉해요,44",만족도-사용감-효과
4021169910,[스위스킨] ★50%★ (뽁뽁이크림)판테놀 B5 크림,수분감,"건조해요,0-보통이에요,3-촉촉해요,15",용량-사용감-품질-보습력-향기-트러블 개선-만족도-가격-활용도-효과
4021169910,[스위스킨] ★50%★ (뽁뽁이크림)판테놀 B5 크림,트러블,"조금 있었어요,0-잘 모르겠어요,3-전혀 없었어요,15",용량-사용감-품질-보습력-향기-트러블 개선-만족도-가격-활용도-효과
4021169910,[스위스킨] ★50%★ (뽁뽁이크림)판테놀 B5 크림,제형,"되직해요,10-적당해요,7-묽어요,1",용량-사용감-품질-보습력-향기-트러블 개선-만족도-가격-활용도-효과
1002810839,"[스위스킨] 워터100 씬 포켓미스트 3개 SET(모이스춰,비타,프로텍트 중 택1)",수분감,"건조해요,0-보통이에요,2-촉촉해요,13",향기-휴대성
1002810839,"[스위스킨] 워터100 씬 포켓미스트 3개 SET(모이스춰,비타,프로텍트 중 택1)",분사력,"별로예요,1-적당해요,3-아주 좋아요,11",향기-휴대성
1002810839,"[스위스킨] 워터100 씬 포켓미스트 3개 SET(모이스춰,비타,프로텍트 중 택1)",향/냄새,"별로예요,0-향이 괜찮아요,5-마음에 들어요,10",향기-휴대성
4338450354,1+1 미라클 모낭 천연비누 어성초 수제,세정력,"잘 안씻겨요,21-적당히 씻겨요,683-잘 씻겨요,1514",성능-만족도-효과
4338450354,1+1 미라클 모낭 천연비누 어성초 수제,거품,"부족해요,52-적당해요,931-풍부해요,1235",성능-만족도-효과
4338450354,1+1 미라클 모낭 천연비누 어성초 수제,수분감,"건조해요,125-보통이에요,1146-촉촉해요,947",성능-만족도-효과
4326369770,1+1 레옹 어성초 천연비누 수제 여드름,세정력,"잘 안씻겨요,3-적당히 씻겨요,63-잘 씻겨요,107",향기-가격-사용감-효과
4326369770,1+1 레옹 어성초 천연비누 수제 여드름,거품,"부족해요,1-적당해요,75-풍부해요,97",향기-가격-사용감-효과
4326369770,1+1 레옹 어성초 천연비누 수제 여드름,수분감,"건조해요,3-보통이에요,96-촉촉해요,74",향기-가격-사용감-효과
3992857637,1+1 마틸다 민들레 천연비누 안면홍조 수제 보습,세정력,"잘 안씻겨요,0-적당히 씻겨요,9-잘 씻겨요,24",사용감-만족도
3992857637,1+1 마틸다 민들레 천연비누 안면홍조 수제 보습,거품,"부족해요,0-적당해요,13-풍부해요,20",사용감-만족도
3992857637,1+1 마틸다 민들레 천연비누 안면홍조 수제 보습,수분감,"건조해요,1-보통이에요,10-촉촉해요,22",사용감-만족도
3992824514,1+1 타이탄 대나무숯 비누 천연비누 수제 모공,세정력,"잘 안씻겨요,0-적당히 씻겨요,11-잘 씻겨요,17",향기-만족도-가격
3992824514,1+1 타이탄 대나무숯 비누 천연비누 수제 모공,거품,"부족해요,0-적당해요,14-풍부해요,14",향기-만족도-가격
3992824514,1+1 타이탄 대나무숯 비누 천연비누 수제 모공,수분감,"건조해요,3-보통이에요,14-촉촉해요,11",향기-만족도-가격
1002654624,[사은품] 스틸라 매그니피슨트 메탈스 글리터 앤 글로우 리퀴드 아이섀도,발색력,"연해요,43-딱 좋아요,756-진해요,290",색상-펄감-지속력-용량-발색-만족도-발림성
1002654624,[사은품] 스틸라 매그니피슨트 메탈스 글리터 앤 글로우 리퀴드 아이섀도,발림성,"뻑뻑해요,29-보통이에요,464-부드러워요,596",색상-펄감-지속력-용량-발색-만족도-발림성
1002654624,[사은품] 스틸라 매그니피슨트 메탈스 글리터 앤 글로우 리퀴드 아이섀도,지속력,"짧아요,25-적당해요,554-오래 유지돼요,510",색상-펄감-지속력-용량-발색-만족도-발림성
1000567478,★기획전★ 스틸라 스머지스틱 아이라이너,발림성,"뻑뻑해요,0-보통이에요,18-부드러워요,71",색상-지속력-발색-발림성
1000567478,★기획전★ 스틸라 스머지스틱 아이라이너,발색력,"연해요,0-딱 좋아요,50-진해요,39",색상-지속력-발색-발림성
1000567478,★기획전★ 스틸라 스머지스틱 아이라이너,지속력,"짧아요,9-적당해요,43-오래 유지돼요,37",색상-지속력-발색-발림성
1000948862,★기획전★ 스틸라 스테이 올데이 리퀴드 아이라이너,발림성,"뻑뻑해요,1-보통이에요,27-부드러워요,43",색상-발색-발림성-지속력-붓펜-디자인
1000948862,★기획전★ 스틸라 스테이 올데이 리퀴드 아이라이너,발색력,"연해요,1-딱 좋아요,46-진해요,24",색상-발색-발림성-지속력-붓펜-디자인
1000948862,★기획전★ 스틸라 스테이 올데이 리퀴드 아이라이너,지속력,"짧아요,4-적당해요,37-오래 유지돼요,30",색상-발색-발림성-지속력-붓펜-디자인
1002847941,★기획전★ 스틸라 헤븐스 휴 하이라이터,발림성,"뻑뻑해요,1-보통이에요,55-부드러워요,111",펄감-브러쉬-만족도-효과-색상-발색-가루 날림-발림성
1002847941,★기획전★ 스틸라 헤븐스 휴 하이라이터,발색력,"연해요,18-딱 좋아요,120-진해요,29",펄감-브러쉬-만족도-효과-색상-발색-가루 날림-발림성
1002847941,★기획전★ 스틸라 헤븐스 휴 하이라이터,지속력,"짧아요,5-적당해요,122-오래 유지돼요,40",펄감-브러쉬-만족도-효과-색상-발색-가루 날림-발림성
1000816865,★기획전★ 스틸라 원스텝 코렉트 30ml,발림성,"뻑뻑해요,0-보통이에요,16-부드러워요,46",색상-만족도-사용감-품질-커버력-광택-효과-디자인
1000816865,★기획전★ 스틸라 원스텝 코렉트 30ml,제형,"되직해요,3-적당해요,56-묽어요,3",색상-만족도-사용감-품질-커버력-광택-효과-디자인
1000816865,★기획전★ 스틸라 원스텝 코렉트 30ml,지속력,"짧아요,4-적당해요,44-오래 유지돼요,14",색상-만족도-사용감-품질-커버력-광택-효과-디자인
1001421206,[사은품] 스틸라 올 인 원 컬러 코렉팅 팔레트,발림성,"뻑뻑해요,1-보통이에요,17-부드러워요,16",사용감-만족도-케이스-효과-색상-지속력-메이크업-파우더-커버력-휴대성-디자인-제품구성
1001421206,[사은품] 스틸라 올 인 원 컬러 코렉팅 팔레트,제형,"되직해요,1-적당해요,31-묽어요,2",사용감-만족도-케이스-효과-색상-지속력-메이크업-파우더-커버력-휴대성-디자인-제품구성
1001421206,[사은품] 스틸라 올 인 원 컬러 코렉팅 팔레트,지속력,"짧아요,1-적당해요,26-오래 유지돼요,7",사용감-만족도-케이스-효과-색상-지속력-메이크업-파우더-커버력-휴대성-디자인-제품구성
1002654346,★기획전★ 스틸라 매트 앤 메탈 아이섀도우 팔레트,발색력,"연해요,0-딱 좋아요,38-진해요,3",펄감-활용도-케이스-색상-지속력-발색-발림성-휴대성-제품구성
1002654346,★기획전★ 스틸라 매트 앤 메탈 아이섀도우 팔레트,발림성,"뻑뻑해요,0-보통이에요,16-부드러워요,25",펄감-활용도-케이스-색상-지속력-발색-발림성-휴대성-제품구성
1002654346,★기획전★ 스틸라 매트 앤 메탈 아이섀도우 팔레트,지속력,"짧아요,0-적당해요,27-오래 유지돼요,14",펄감-활용도-케이스-색상-지속력-발색-발림성-휴대성-제품구성
3990032352,★기획전★돌리쉬 입고| 스틸라 듀오 크롬 쉐이드 글리터 앤 글로우 리퀴드 아이섀도,발색력,"연해요,1-딱 좋아요,32-진해요,5",색상-펄감-지속력-발색-가루 날림-발림성-디자인
3990032352,★기획전★돌리쉬 입고| 스틸라 듀오 크롬 쉐이드 글리터 앤 글로우 리퀴드 아이섀도,발림성,"뻑뻑해요,1-보통이에요,20-부드러워요,17",색상-펄감-지속력-발색-가루 날림-발림성-디자인
3990032352,★기획전★돌리쉬 입고| 스틸라 듀오 크롬 쉐이드 글리터 앤 글로우 리퀴드 아이섀도,지속력,"짧아요,1-적당해요,23-오래 유지돼요,14",색상-펄감-지속력-발색-가루 날림-발림성-디자인
2447660509,★기획전★ 스틸라 쉬머&글로우 리퀴드 아이섀도우,발색력,"연해요,5-딱 좋아요,67-진해요,15",색상-펄감-지속력-입자-발색-가루 날림-메이크업-발림성-디자인
2447660509,★기획전★ 스틸라 쉬머&글로우 리퀴드 아이섀도우,발림성,"뻑뻑해요,2-보통이에요,26-부드러워요,59",색상-펄감-지속력-입자-발색-가루 날림-메이크업-발림성-디자인
2447660509,★기획전★ 스틸라 쉬머&글로우 리퀴드 아이섀도우,지속력,"짧아요,1-적당해요,40-오래 유지돼요,46",색상-펄감-지속력-입자-발색-가루 날림-메이크업-발림성-디자인
3476462914,★품절해제★스틸라 헤븐스 듀 올 오버 글리머,발색력,"연해요,5-딱 좋아요,16-진해요,7",펄감-색상-지속력-발색-활용도-가루 날림-발림성-휴대성-케이스-디자인
3476462914,★품절해제★스틸라 헤븐스 듀 올 오버 글리머,발림성,"뻑뻑해요,1-보통이에요,7-부드러워요,20",펄감-색상-지속력-발색-활용도-가루 날림-발림성-휴대성-케이스-디자인
3476462914,★품절해제★스틸라 헤븐스 듀 올 오버 글리머,지속력,"짧아요,3-적당해요,12-오래 유지돼요,13",펄감-색상-지속력-발색-활용도-가루 날림-발림성-휴대성-케이스-디자인
1001047967,★기획전★ 스틸라 스테이 올 데이 리퀴드 립스틱,발색력,"연해요,2-딱 좋아요,36-진해요,61",질감-향기/냄새-색상-지속력-발색-발림성
1001047967,★기획전★ 스틸라 스테이 올 데이 리퀴드 립스틱,수분감,"건조해요,30-보통이에요,50-촉촉해요,19",질감-향기/냄새-색상-지속력-발색-발림성
1001047967,★기획전★ 스틸라 스테이 올 데이 리퀴드 립스틱,지속력,"짧아요,5-적당해요,47-오래 유지돼요,47",질감-향기/냄새-색상-지속력-발색-발림성
2144668747,★기획전★ 스틸라 NEW 스테이 올 데이 파운데이션 & 컨실러,발색력,"연해요,0-딱 좋아요,11-진해요,0",색상-품질-사용감-만족도-화장소품-가격-커버력-케이스
2144668747,★기획전★ 스틸라 NEW 스테이 올 데이 파운데이션 & 컨실러,커버력,"약해요,2-잘 커버돼요,8-뛰어나요,1",색상-품질-사용감-만족도-화장소품-가격-커버력-케이스
2144668747,★기획전★ 스틸라 NEW 스테이 올 데이 파운데이션 & 컨실러,지속력,"짧아요,0-적당해요,9-오래 유지돼요,2",색상-품질-사용감-만족도-화장소품-가격-커버력-케이스
3835536983,★기획전★ 스틸라 2018 홀리데이 베어 위드 플레어 아이섀도우 듀오,발색력,"연해요,2-딱 좋아요,12-진해요,2",색상-펄감-지속력-활용도-가루 날림-발색-발림성
3835536983,★기획전★ 스틸라 2018 홀리데이 베어 위드 플레어 아이섀도우 듀오,발림성,"뻑뻑해요,0-보통이에요,10-부드러워요,6",색상-펄감-지속력-활용도-가루 날림-발색-발림성
3835536983,★기획전★ 스틸라 2018 홀리데이 베어 위드 플레어 아이섀도우 듀오,지속력,"짧아요,2-적당해요,11-오래 유지돼요,3",색상-펄감-지속력-활용도-가루 날림-발색-발림성
3478190936,스틸라 오 마이 스타즈 글리터 & 글로우 리퀴드 아이섀도우 세트 limited edition,발색력,"연해요,1-딱 좋아요,27-진해요,8",사이즈-만족도-색상-지속력-용량-발색-가루 날림-발림성-휴대성-제품구성
3478190936,스틸라 오 마이 스타즈 글리터 & 글로우 리퀴드 아이섀도우 세트 limited edition,발림성,"뻑뻑해요,1-보통이에요,13-부드러워요,22",사이즈-만족도-색상-지속력-용량-발색-가루 날림-발림성-휴대성-제품구성
3478190936,스틸라 오 마이 스타즈 글리터 & 글로우 리퀴드 아이섀도우 세트 limited edition,지속력,"짧아요,1-적당해요,19-오래 유지돼요,16",사이즈-만족도-색상-지속력-용량-발색-가루 날림-발림성-휴대성-제품구성
3836591696,스틸라 2018 홀리데이 인챈티드 아이즈 리퀴드 아이섀도우 세트,발색력,"연해요,0-딱 좋아요,13-진해요,0",색상-펄감-만족도-용량-발색-발림성
3836591696,스틸라 2018 홀리데이 인챈티드 아이즈 리퀴드 아이섀도우 세트,발림성,"뻑뻑해요,0-보통이에요,4-부드러워요,9",색상-펄감-만족도-용량-발색-발림성
3836591696,스틸라 2018 홀리데이 인챈티드 아이즈 리퀴드 아이섀도우 세트,지속력,"짧아요,0-적당해요,7-오래 유지돼요,6",색상-펄감-만족도-용량-발색-발림성
2167965433,[시에로] 립 플럼퍼 / NEW 컬러 출시,발색력,"연해요,717-딱 좋아요,2315-진해요,306",색상-지속력-발색-만족도-메이크업-발림성-효과
2167965433,[시에로] 립 플럼퍼 / NEW 컬러 출시,수분감,"건조해요,58-보통이에요,1215-촉촉해요,2065",색상-지속력-발색-만족도-메이크업-발림성-효과
2167965433,[시에로] 립 플럼퍼 / NEW 컬러 출시,지속력,"짧아요,609-적당해요,2283-오래 유지돼요,446",색상-지속력-발색-만족도-메이크업-발림성-효과
1003354049,[시에로] 그래니 애틱 버블폼,세정력,"잘 안씻겨요,0-적당히 씻겨요,9-잘 씻겨요,24",사용감-가격-디자인-효과
1003354049,[시에로] 그래니 애틱 버블폼,트러블,"조금 있었어요,0-잘 모르겠어요,7-전혀 없었어요,26",사용감-가격-디자인-효과
1003354049,[시에로] 그래니 애틱 버블폼,거품,"부족해요,1-적당해요,9-풍부해요,23",사용감-가격-디자인-효과
1001637568,[시에로] 코 아쿠아 쿠션 파운데이션,발색력,"연해요,2-딱 좋아요,35-진해요,6",향기-색상-만족도-화장소품-지속력-가격-품질-커버력-효과-디자인
1001637568,[시에로] 코 아쿠아 쿠션 파운데이션,커버력,"약해요,4-잘 커버돼요,33-뛰어나요,6",향기-색상-만족도-화장소품-지속력-가격-품질-커버력-효과-디자인
1001637568,[시에로] 코 아쿠아 쿠션 파운데이션,지속력,"짧아요,2-적당해요,30-오래 유지돼요,11",향기-색상-만족도-화장소품-지속력-가격-품질-커버력-효과-디자인
3485216775,[시에로] 오일 플럼퍼,발색력,"연해요,209-딱 좋아요,425-진해요,54",색상-지속력-발색-보습력-만족도-메이크업-효과
3485216775,[시에로] 오일 플럼퍼,수분감,"건조해요,18-보통이에요,333-촉촉해요,337",색상-지속력-발색-보습력-만족도-메이크업-효과
3485216775,[시에로] 오일 플럼퍼,지속력,"짧아요,135-적당해요,455-오래 유지돼요,98",색상-지속력-발색-보습력-만족도-메이크업-효과
2172105005,[시에로] 젤러시 아카이브 씨씨 쿠션,발색력,"연해요,8-딱 좋아요,122-진해요,6",색상-화장소품-지속력-가격-사용감-품질-커버력-케이스-광택-메이크업-효과-디자인
2172105005,[시에로] 젤러시 아카이브 씨씨 쿠션,커버력,"약해요,15-잘 커버돼요,114-뛰어나요,7",색상-화장소품-지속력-가격-사용감-품질-커버력-케이스-광택-메이크업-효과-디자인
2172105005,[시에로] 젤러시 아카이브 씨씨 쿠션,지속력,"짧아요,7-적당해요,110-오래 유지돼요,19",색상-화장소품-지속력-가격-사용감-품질-커버력-케이스-광택-메이크업-효과-디자인
4112715017,(신제품) 유니 어 데이 파운데이션,발색력,"연해요,0-딱 좋아요,10-진해요,2",색상-지속력-가격-사용감-커버력-메이크업
4112715017,(신제품) 유니 어 데이 파운데이션,커버력,"약해요,2-잘 커버돼요,9-뛰어나요,1",색상-지속력-가격-사용감-커버력-메이크업
4112715017,(신제품) 유니 어 데이 파운데이션,지속력,"짧아요,0-적당해요,12-오래 유지돼요,0",색상-지속력-가격-사용감-커버력-메이크업
3442283864,[시에로] 매트 플럼퍼,발색력,"연해요,3-딱 좋아요,58-진해요,59",향기/냄새-색상-만족도-지속력-발색-발림성-보습력
3442283864,[시에로] 매트 플럼퍼,수분감,"건조해요,13-보통이에요,77-촉촉해요,30",향기/냄새-색상-만족도-지속력-발색-발림성-보습력
3442283864,[시에로] 매트 플럼퍼,지속력,"짧아요,8-적당해요,52-오래 유지돼요,60",향기/냄새-색상-만족도-지속력-발색-발림성-보습력
4279742307,(신제품) 유니 어 데이 블랙 마스크 (10매입),피부개선,"별로예요,0-보통이에요,2-개선됐어요,14",용량-사용감-품질-보습력-광택-효과
4279742307,(신제품) 유니 어 데이 블랙 마스크 (10매입),수분감,"건조해요,0-보통이에요,2-촉촉해요,14",용량-사용감-품질-보습력-광택-효과
3760600662,(신제품) 시에로 스피드 플럼퍼 [윤은혜 립스틱],발색력,"연해요,8-딱 좋아요,107-진해요,44",케이스-색상-지속력-발색-디자인
3760600662,(신제품) 시에로 스피드 플럼퍼 [윤은혜 립스틱],수분감,"건조해요,20-보통이에요,105-촉촉해요,34",케이스-색상-지속력-발색-디자인
3760600662,(신제품) 시에로 스피드 플럼퍼 [윤은혜 립스틱],지속력,"짧아요,12-적당해요,98-오래 유지돼요,49",케이스-색상-지속력-발색-디자인
3710725359,[시에로] 멀티 블러셔,발림성,"뻑뻑해요,0-보통이에요,5-부드러워요,24",질감-활용도-효과-색상-발색-가루 날림-메이크업-발림성-디자인
3710725359,[시에로] 멀티 블러셔,발색력,"연해요,0-딱 좋아요,18-진해요,11",질감-활용도-효과-색상-발색-가루 날림-메이크업-발림성-디자인
